dept_id|deptName|college
29680602|MD-CTSI TRNG PROF DEV - ARE|COLLEGE-MEDICINE
29690000|MD - UF AHEC PROGRAM OFFICE|COLLEGE-MEDICINE
29700000|MD-UFCTRND|COLLEGE-MEDICINE
29700100|MD-UFCTRND GENERAL|COLLEGE-MEDICINE
29710000|MD-SCHOOL OF PA STUDIES|COLLEGE-MEDICINE
29710100|MD-SCHOOL OF PA STUDIES - GEN|COLLEGE-MEDICINE
29720000|MD-CTR BRAIN INJURY RES & EDU|COLLEGE-MEDICINE
29730000|MD-CENTER FOR NEUROGENETICS|COLLEGE-MEDICINE
30000000|COLLEGE-MEDICINE JACKSONVILLE| 
30010000|JX-DEAN-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30010100|JX-DEAN-ADMINISTRATION|COLLEGE-MEDICINE JACKSONVILLE
30010101|JX-DEAN-ADMINSTRATION-GENERAL|COLLEGE-MEDICINE JACKSONVILLE
30010102|JX-FRINGE|COLLEGE-MEDICINE JACKSONVILLE
30010103|JX-HOUSESTAFF|COLLEGE-MEDICINE JACKSONVILLE
30010200|JX-JACKSONVILLE ASSOCIATION|COLLEGE-MEDICINE JACKSONVILLE
30010300|JX-UNIVERSITY MEDICAL CENTER|COLLEGE-MEDICINE JACKSONVILLE
30010400|JX-JACKSONVILLE-PSA|COLLEGE-MEDICINE JACKSONVILLE
30010500|JX-JACKSONVILLE-PRIMARY CARE|COLLEGE-MEDICINE JACKSONVILLE
30010600|JX-BORLAND LIBRARY|COLLEGE-MEDICINE JACKSONVILLE
30040000|JX-ANESTHESIOLOGY-JAX|COLLEGE-MEDICINE JACKSONVILLE
30040100|JX-ANESTHESIOLOGY-JAX -GEN|COLLEGE-MEDICINE JACKSONVILLE
30050000|JX-MEDICINE AT JAX|COLLEGE-MEDICINE JACKSONVILLE
30050100|JX-MEDICINE ATJAX-GEN|COLLEGE-MEDICINE JACKSONVILLE
30070000|JX-OB/GYN-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30070100|JX-OB/GYN-JACKSONVILLE-GENERAL|COLLEGE-MEDICINE JACKSONVILLE
30080000|JX-PATHOLOGY-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30080100|JX-PATHOLOGY-JAX-GENERAL|COLLEGE-MEDICINE JACKSONVILLE
30090000|JX-PEDIATRICS-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30090100|JX-PEDIATRICS-JACKSONVILLE-GEN|COLLEGE-MEDICINE JACKSONVILLE
30120000|JX-PSYCHIATRY-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30120100|JX-PSYCHIATRY-JACKSONVILLE-GEN|COLLEGE-MEDICINE JACKSONVILLE
30130000|JX-RADIOLOGY-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30130100|JX-RADIOLOGY-JAX-GENERAL|COLLEGE-MEDICINE JACKSONVILLE
30140000|JX-SURGERY-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30140100|JX-SURGERY-JACKSONVILLE-GEN|COLLEGE-MEDICINE JACKSONVILLE
30150000|JX-OPHTHALMOLOGY-JAX|COLLEGE-MEDICINE JACKSONVILLE
30150100|JX-OPHTHALMOLOGY-JAX-GEN|COLLEGE-MEDICINE JACKSONVILLE
30160000|JX-COMMUNITY MEDICINE-JAX|COLLEGE-MEDICINE JACKSONVILLE
30160100|JX-COMMUNITY MEDICINE-JAX-GEN|COLLEGE-MEDICINE JACKSONVILLE
30170000|JX-ORTHOPAEDICS-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30170100|JX-ORTHOPAEDICS-JAX-GENERAL|COLLEGE-MEDICINE JACKSONVILLE
30180000|JX-NEUROLOGY-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30180100|MD-NEUROLOGY-JAX-GENERAL|COLLEGE-MEDICINE JACKSONVILLE
30190000|JX-NEUROSURGERY-JACKSONVILLE|COLLEGE-MEDICINE JACKSONVILLE
30190100|JX-NEUROSURGERY-JAX-GEN|COLLEGE-MEDICINE JACKSONVILLE
30200000|JX-RADIATION ONCOLOGY-JAX|COLLEGE-MEDICINE JACKSONVILLE
30200100|JX-RADIATION ONCOLOGY-JAX-GEN|COLLEGE-MEDICINE JACKSONVILLE
30210000|JX-OTOLARYNGOLOGY-JAX|COLLEGE-MEDICINE JACKSONVILLE
30210100|JX-OTOLARYNGOLOGY-JAX-GEN|COLLEGE-MEDICINE JACKSONVILLE
30220000|JX-ORAL AND MAXILLOFACIAL SRGY|COLLEGE-MEDICINE JACKSONVILLE
30290000|JX-EMERGENCY MEDICINE-JAX|COLLEGE-MEDICINE JACKSONVILLE
30290100|JX-EMERGENCY MEDICINE-JAX-GEN|COLLEGE-MEDICINE JACKSONVILLE
30290200|JX-EMERGENCY MED-WINTER HAVEN|COLLEGE-MEDICINE JACKSONVILLE
30300000|JX-PROTON THERAPY INSTITUTE -|COLLEGE-MEDICINE JACKSONVILLE
30300100|JX-PROTON THERAPY INSTITUTE -|COLLEGE-MEDICINE JACKSONVILLE
31000000|COLLEGE-NURSING| 
31010000|NR-OFFICE OF THE DEAN|COLLEGE-NURSING
31010100|NR-DEAN-ADMINISTRATION|COLLEGE-NURSING
31010101|NR-PR / COMMITTEES|COLLEGE-NURSING
31010102|NR-ALUMNI AFFAIRS|COLLEGE-NURSING
31010150|NR-EXECUTIVE ASO DEAN|COLLEGE-NURSING
31010200|NR-BIOBEHAVIORAL RESEARCH CTR|COLLEGE-NURSING
31010300|NR-ASSOC DEAN-CLINICAL AFFRS|COLLEGE-NURSING
31010301|NR-ASSOC DN-CLIN AFFRS-ARCHER|COLLEGE-NURSING
31010400|NR-ASSOC DEAN-ACADEMIC AFFRS|COLLEGE-NURSING
31010401|NR-ASSC DN-AC AFFRS-BC COLLAB|COLLEGE-NURSING
31010402|NR-GRADUATE ENROLLMENT|COLLEGE-NURSING
31010450|NR-AST DEAN-STUDENT AFFAIRS|COLLEGE-NURSING
31010500|NR-ASSOC DEAN FOR RES AFFRS|COLLEGE-NURSING
31010501|NR-RESEARCH LAB|COLLEGE-NURSING
31010600|NR-NURSING RESOURCE CENTER|COLLEGE-NURSING
31010700|NR-JACKSONVILLE DIRECTOR'S OFF|COLLEGE-NURSING
31010800|NR-BCBS FL CENTER FOR HLTH CAR|COLLEGE-NURSING
31020000|NR-WOMEN  CHILD / FAMILY NURS|COLLEGE-NURSING
31020100|NR-WMN  CHILD / FAM NURS-GNV|COLLEGE-NURSING
31020101|NR-WMN CHILD / FAM MID-EXAM|COLLEGE-NURSING
31020102|NR-WMN CHILD / FAM MUTA & GTA|COLLEGE-NURSING
31020200|NR-WMN  CHILD / FAM NURS-JAX|COLLEGE-NURSING
31030000|NR-ADULT / ELDERLY NURSING|COLLEGE-NURSING
31030100|NR-ADULT / ELDERLY NURS-GNV|COLLEGE-NURSING
31030101|NR-ADULT/ELDERLY-HESI TEST FEE|COLLEGE-NURSING
31030200|NR-ADULT / ELDERLY NURS-JAX|COLLEGE-NURSING
31040000|NR-HLTH CARE ENVIRONM / SYST|COLLEGE-NURSING
31040100|NR-HLTH CR ENVIRON / SYS-GNV|COLLEGE-NURSING
31040200|NR-HLTH CR ENVIRON / SYS-JAX|COLLEGE-NURSING
32000000|COLLEGE-PHARMACY| 
32010000|PH-OFFICE OF THE DEAN|COLLEGE-PHARMACY
32010100|PH-COP DEAN'S OFFICE|COLLEGE-PHARMACY
32010200|PH-ADMINISTRATIVE FIN AFFAIRS|COLLEGE-PHARMACY
32010300|PH-INFORMATION AND TECHNOLOGY|COLLEGE-PHARMACY
32010400|PH-RESEARCH / GRADUATE STUDS|COLLEGE-PHARMACY
32010500|PH-DEVELOPMENT / ALUMNI AFFRS|COLLEGE-PHARMACY
32020000|PH-PHARMACEUTICS|COLLEGE-PHARMACY
32020100|PH-PHARMACEUTICS-GENERAL|COLLEGE-PHARMACY
32020300|PH-CENTER-DRUG DISCOVERY|COLLEGE-PHARMACY
32020400|PH-CTR NEUROBIOLOGY OF AGING|COLLEGE-PHARMACY
32020500|PH-CTR DRUG REACTN RSRCH EDUC|COLLEGE-PHARMACY
32020700|PH-CTR PHRMTRCS & SYS PHRMCLGY|COLLEGE-PHARMACY
32030000|PH-MEDICINAL CHEMISTRY|COLLEGE-PHARMACY
32030100|PH-MEDICINAL CHEMISTRY-GEN|COLLEGE-PHARMACY
32040000|PH-PHARMACODYNAMICS|COLLEGE-PHARMACY
32040100|PH-PHARMACODYNAMICS-GENERAL|COLLEGE-PHARMACY
32050000|PH-PHARM OUTCOMES & POLICY|COLLEGE-PHARMACY
32050100|PH-PHARM OUTCOMES & POLICY-GEN|COLLEGE-PHARMACY
32050200|PH-CNTR-PHARMACUETICAL CARE|COLLEGE-PHARMACY
32060000|PH-PHARMTHERAPY TRNSL RSCH|COLLEGE-PHARMACY
32060100|PH-PHARMTHERAPY TRNSL RSCH-GEN|COLLEGE-PHARMACY
32060200|PH-CENTER-PHARMACOGENOMICS|COLLEGE-PHARMACY
32060201|PH-PHARMACOGENOMICS-GENOTYPING|COLLEGE-PHARMACY
32060300|PH-OFFICE-EXPERIENTAL TRAIN|COLLEGE-PHARMACY
32060400|PH-IDPL CLINICAL LAB|COLLEGE-PHARMACY
32060500|PH-MED THRPY MGT COMM&CARE CTR|COLLEGE-PHARMACY
32060501|PH-MED THRPY MGT C&CC-LKNONA|COLLEGE-PHARMACY
32061100|PH-DISTANCE CAMPUS-GNV|COLLEGE-PHARMACY
32061200|PH-DISTANCE CAMPUS-JAX|COLLEGE-PHARMACY
32061300|PH-DISTANCE CAMPUS-ST PETE|COLLEGE-PHARMACY
32061400|PH-DISTANCE CAMPUS-ORLANDO|COLLEGE-PHARMACY
32070000|PH-STUDENT AFFAIRS|COLLEGE-PHARMACY
32070100|PH-STUDENT AFFAIRS-GENERAL|COLLEGE-PHARMACY
32080000|PH-DISTANCE-CONTINUING-EXEC ED|COLLEGE-PHARMACY
32080100|PH-DCEE-GAINESVILLE|COLLEGE-PHARMACY
32080200|PH-DCEE-JACKONVILLE|COLLEGE-PHARMACY
32080300|PH-DCEE-ST. PETERSBURG|COLLEGE-PHARMACY
32080400|PH-DCEE-ORLANDO|COLLEGE-PHARMACY
32080500|PH-DCEE-DOCE|COLLEGE-PHARMACY
33000000|COLLEGE-PUBL HLTH / HLTH PROFS| 
33010000|HP-OFFICE OF THE DEAN|COLLEGE-PUBL HLTH / HLTH PROFS
33010100|HP-ADMINISTRATION|COLLEGE-PUBL HLTH / HLTH PROFS
33010200|HP-BROOKS CNTR-REHAB STUDIES|COLLEGE-PUBL HLTH / HLTH PROFS
33010300|HP-CNTR MEDICAID / UNINSURED|COLLEGE-PUBL HLTH / HLTH PROFS
33030000|HP-OCCUPATIONAL THERAPY|COLLEGE-PUBL HLTH / HLTH PROFS
33030100|HP-OCCUPATIONAL THERAPY-GEN|COLLEGE-PUBL HLTH / HLTH PROFS
33030200|HP-CTR TELEHEALTH RES|COLLEGE-PUBL HLTH / HLTH PROFS
33030300|HP-NAT OLDER DRIVR RES/TRN CTR|COLLEGE-PUBL HLTH / HLTH PROFS
33030400|HP-FL INST DIS & REHAB (FIDR)|COLLEGE-PUBL HLTH / HLTH PROFS
33040000|HP-BEHAVIORAL SCI COMM HLTH|COLLEGE-PUBL HLTH / HLTH PROFS
33040100|HP-REHABILITATION COUNSELING|COLLEGE-PUBL HLTH / HLTH PROFS
33050000|HP-PHYSICAL THERAPY|COLLEGE-PUBL HLTH / HLTH PROFS
33050100|HP-PHYSICAL THERAPY-GENERAL|COLLEGE-PUBL HLTH / HLTH PROFS
33060000|HP-SLP LANG & HEARING SCI|COLLEGE-PUBL HLTH / HLTH PROFS
33060100|HP-SLP LANG & HEARING SCI-GEN|COLLEGE-PUBL HLTH / HLTH PROFS
33060200|HP-HEARING RESEARCH CENTER|COLLEGE-PUBL HLTH / HLTH PROFS
33060300|HP-IASCP INST ADV ST COMM PROC|COLLEGE-PUBL HLTH / HLTH PROFS
33070000|HP-CLINICAL / HLTH PSYCHOLOGY|COLLEGE-PUBL HLTH / HLTH PROFS
33070100|HP-CLINICAL PSYCHOLOGY-GEN|COLLEGE-PUBL HLTH / HLTH PROFS
33070200|HP-PSYCHOPHYSIOLOGY CTR-RES|COLLEGE-PUBL HLTH / HLTH PROFS
33070300|HP-PEDIATRIC PSYCHOLOGY RES|COLLEGE-PUBL HLTH / HLTH PROFS
33070400|HP-CTR PAIN RES/BEHAV HLTH|COLLEGE-PUBL HLTH / HLTH PROFS
33070500|HP-CTR RES IN PSYCHOPHYSIOLOGY|COLLEGE-PUBL HLTH / HLTH PROFS
33070600|HP-NATL RURL BEHAV HLTH CTR OH|COLLEGE-PUBL HLTH / HLTH PROFS
33070700|HP-CTR BEHAV HLTH RES ORG TRNS|COLLEGE-PUBL HLTH / HLTH PROFS
33080000|HP-HEALTH SERVICES ADMIN|COLLEGE-PUBL HLTH / HLTH PROFS
33080100|HP-HEALTH SERVICES ADMIN-GEN|COLLEGE-PUBL HLTH / HLTH PROFS
33120000|HP-REHAB SCI DOCTORAL PROGRAM|COLLEGE-PUBL HLTH / HLTH PROFS
33120100|HP-RSD PROGRAM|COLLEGE-PUBL HLTH / HLTH PROFS
33140000|HP-EPI/BIOSTATISTIC DEPARTMENT|COLLEGE-PUBL HLTH / HLTH PROFS
33160000|HP-ENVIRONMENTAL GLOBAL HLTH|COLLEGE-PUBL HLTH / HLTH PROFS
34000000|COLLEGE-DENTISTRY| 
34010000|DN-DEAN'S OFFICE|COLLEGE-DENTISTRY
34010100|DN-DEAN'S ADMDN-ADMINISTRATION|COLLEGE-DENTISTRY
34010200|DN-OFFICE OF EDUCATION|COLLEGE-DENTISTRY
34010201|DN-EDUCATION ADMINISTRATION|COLLEGE-DENTISTRY
34010202|DN-ADMISSIONS / FIN AID|COLLEGE-DENTISTRY
34010203|DN-ADVANCED EDUCATION|COLLEGE-DENTISTRY
34010204|DN-MULTICULTURAL AFFAIRS|COLLEGE-DENTISTRY
34010205|DN-CURRICULUM / INSTRUCTION|COLLEGE-DENTISTRY
34010206|DN-STUDENT AFFAIRS|COLLEGE-DENTISTRY
34010300|DN-CLINIC ADMINISTRATION|COLLEGE-DENTISTRY
34010301|DN-CLINIC ADMINISTRATION|COLLEGE-DENTISTRY
34010302|DN-CHART ROOM|COLLEGE-DENTISTRY
34010303|DN-PATIENT COORDINATORS|COLLEGE-DENTISTRY
34010304|DN-DENTAL MAINTENANCE|COLLEGE-DENTISTRY
34010305|DN-QUALITY ASSURANCE|COLLEGE-DENTISTRY
34010306|DN-STERILIZATION|COLLEGE-DENTISTRY
34010307|DN-INSTRUMENT LEASING|COLLEGE-DENTISTRY
34010308|DN-STUDENT CLINICAL TEAMS|COLLEGE-DENTISTRY
34010309|DN-CLINIC APGD|COLLEGE-DENTISTRY
34010310|DN-CLINIC CARE GROUP 2A|COLLEGE-DENTISTRY
34010311|DN-CLINIC CARE GROUP 2B|COLLEGE-DENTISTRY
34010312|DN-CLINIC CARE GROUP 3A|COLLEGE-DENTISTRY
34010313|DN-CLINIC CARE GROUP 3B|COLLEGE-DENTISTRY
34010400|DN-OFFICE OF RESEARCH|COLLEGE-DENTISTRY
34010401|DN-DCRU|COLLEGE-DENTISTRY
34010500|DN-OFFICE OF DEVELOPMENT|COLLEGE-DENTISTRY
34010501|DN-DEVELOPMENT|COLLEGE-DENTISTRY
34010502|DN-INFORMATION / PR|COLLEGE-DENTISTRY
34010503|DN-ALUMNI AFFAIRS|COLLEGE-DENTISTRY
34010504|DN-COMPUTER APPS|COLLEGE-DENTISTRY
34010600|DN-FINANCE / ADMIN|COLLEGE-DENTISTRY
34010601|DN-ADMINISTRATION ADMIN|COLLEGE-DENTISTRY
34010602|DN-ACCOUNTING|COLLEGE-DENTISTRY
34010603|DN-PATIENT ACCOUNTING|COLLEGE-DENTISTRY
34010604|DN-PERSONNEL|COLLEGE-DENTISTRY
34010605|DN-INFORMATION SYSTEM|COLLEGE-DENTISTRY
34010606|DN-VIDEO CONFERENCING|COLLEGE-DENTISTRY
34010700|DN-FACULTY PRACTICE / CE|COLLEGE-DENTISTRY
34010701|DN-FAC PRAC ADMINISTRATION|COLLEGE-DENTISTRY
34010702|DN-CONTINUING EDUCATION|COLLEGE-DENTISTRY
34010703|DN-FACULTY PRACTICE|COLLEGE-DENTISTRY
34010704|DN-SFCC|COLLEGE-DENTISTRY
34020000|DN-INTERNATION EDU DENT PROG|COLLEGE-DENTISTRY
34020100|DN-IEDP GENERAL|COLLEGE-DENTISTRY
34020101|DN-IEDP ADMINISTRATION|COLLEGE-DENTISTRY
34020102|DN-FTD CLINIC|COLLEGE-DENTISTRY
34030000|DN-ORAL BIOLOGY|COLLEGE-DENTISTRY
34030100|DN-ORAL BIOLOGY ADMINISTRATION|COLLEGE-DENTISTRY
34030200|DN-MICROBIOLOGY|COLLEGE-DENTISTRY
34030300|DN-CRANIOFACIAL CENTER|COLLEGE-DENTISTRY
34030400|DN-PDRC|COLLEGE-DENTISTRY
34050000|DN-OPERATIVE DENTISTRY|COLLEGE-DENTISTRY
34050100|DN-OPERATIVE GENERAL|COLLEGE-DENTISTRY
34050101|DN-OPERATIVE ADMINISTRATION|COLLEGE-DENTISTRY
34050102|DN-STUDENT CLINIC 2A|COLLEGE-DENTISTRY
34050103|DN-OHMC|COLLEGE-DENTISTRY
34050104|DN-SCREENING CLINIC|COLLEGE-DENTISTRY
34050105|DN-TREATMENT PLANNING|COLLEGE-DENTISTRY
34050200|DN-COMM DENT BEHAVORIAL SC|COLLEGE-DENTISTRY
34060000|DN-COMMITY BASED PROGRAMS|COLLEGE-DENTISTRY
34060100|DN-CBP ADMINISTRATION|COLLEGE-DENTISTRY
34060200|DN-JACKSONVILLE|COLLEGE-DENTISTRY
34060300|DN-ST. PETERSBURG|COLLEGE-DENTISTRY
34060400|DN-HILLSBOROUGH|COLLEGE-DENTISTRY
34060500|DN-HIALEAH|COLLEGE-DENTISTRY
34060600|DN-UNDERGRADUATE ROTATIONS|COLLEGE-DENTISTRY
34060700|DN-COMMUNITY DENTISTRY|COLLEGE-DENTISTRY
34060800|DN-CENTER DISPARITIES ORAL HLT|COLLEGE-DENTISTRY
34060900|DN-CDBS COMMUNITY OUTREACH|COLLEGE-DENTISTRY
34061000|DN-PRICE|COLLEGE-DENTISTRY
34070000|DN-ORTHODONTICS|COLLEGE-DENTISTRY
34070100|DN-ORTHODONTICS GENERAL|COLLEGE-DENTISTRY
34070101|DN-ORTHODONTICS ADMIN|COLLEGE-DENTISTRY
34070102|DN-ORTHODONTICS STUDENT|COLLEGE-DENTISTRY
34070103|DN-ORTHODONTICS RESIDENT|COLLEGE-DENTISTRY
34070104|DN-ORTHODONTICS RESEARCH|COLLEGE-DENTISTRY
34070200|DN-FACIAL PAIN CENTER|COLLEGE-DENTISTRY
34070300|DN-PAIN CENTER|COLLEGE-DENTISTRY
34080000|DN-OSDS|COLLEGE-DENTISTRY
34080100|DN-ORAL SURGERY|COLLEGE-DENTISTRY
34080101|DN-ORAL SURGERY ADMIN|COLLEGE-DENTISTRY
34080102|DN-ORAL SURGERY STUDENT|COLLEGE-DENTISTRY
34080103|DN-ORAL SURGERY RESIDENT|COLLEGE-DENTISTRY
34080104|DN-CROHA|COLLEGE-DENTISTRY
34080200|DN-NEUROSCIENCE|COLLEGE-DENTISTRY
34080300|DN-DIAGNOSTIC SCIENCE|COLLEGE-DENTISTRY
34080301|DN-ADMINISTRATION|COLLEGE-DENTISTRY
34080302|DN-ORAL PATHOLOGY|COLLEGE-DENTISTRY
34080303|DN-ORAL MEDICINE|COLLEGE-DENTISTRY
34080304|DN-RADIOLOGY|COLLEGE-DENTISTRY
34080305|DN-COAD|COLLEGE-DENTISTRY
34080400|DN-IMPLANT CENTER|COLLEGE-DENTISTRY
34100000|DN-PEDIATRIC DENTISTRY|COLLEGE-DENTISTRY
34100100|DN-GAINESVILLE|COLLEGE-DENTISTRY
34100101|DN-PEDIATRICS ADMIN|COLLEGE-DENTISTRY
34100102|DN-PEDIATRICS STUDENT|COLLEGE-DENTISTRY
34100103|DN-PEDIATRICS RESIDENT|COLLEGE-DENTISTRY
34100200|DN-EASTSIDE|COLLEGE-DENTISTRY
34100300|DN-TACACHALE|COLLEGE-DENTISTRY
34100400|DN-NAPLES|COLLEGE-DENTISTRY
34110000|DN-ENDODONTICS|COLLEGE-DENTISTRY
34110100|DN-ENDODONTICS GENERAL|COLLEGE-DENTISTRY
34110101|DN-ENDODONTICS ADMIN|COLLEGE-DENTISTRY
34110102|DN-ENDODONTICS STUDENT|COLLEGE-DENTISTRY
34110103|DN-ENDODONTICS RESIDENT|COLLEGE-DENTISTRY
34130000|DN-PERIODONTICS|COLLEGE-DENTISTRY
34130100|DN-PERIODONTICS-GENERAL|COLLEGE-DENTISTRY
34130101|DN-PERIODONTICS ADMIN|COLLEGE-DENTISTRY
34130102|DN-PERIODONTICS STUDENT|COLLEGE-DENTISTRY
34130103|DN-PERIODONTICS RESIDENT|COLLEGE-DENTISTRY
34130104|DN-PERIO ORAL HEALTH MAINT CLN|COLLEGE-DENTISTRY
34140000|DN-PROSTHODONTICS|COLLEGE-DENTISTRY
34140100|DN-PROSTHODONTICS-GENERAL|COLLEGE-DENTISTRY
34140101|DN-PROSTHODONTICS ADMIN|COLLEGE-DENTISTRY
34140102|DN-PROSTHODONTICS STUDENT|COLLEGE-DENTISTRY
34140103|DN-PROSTHODONTICS RESIDENT|COLLEGE-DENTISTRY
34140200|DN-MAXILLOFACL PROSTHODONT|COLLEGE-DENTISTRY
34150000|DN-DENTAL BIOMATERIALS|COLLEGE-DENTISTRY
34150100|DN-BIOMATERIALS GENERAL|COLLEGE-DENTISTRY
34160000|DN-ORAL DIAGNOSTIC SCIENCES|COLLEGE-DENTISTRY
34160100|DN-ORAL DIAGNOSTIC SCI ADMIN|COLLEGE-DENTISTRY
34160200|DN-ORAL PATHOLOGY|COLLEGE-DENTISTRY
34160300|DN-ORAL MEDICINE|COLLEGE-DENTISTRY
34160400|DN-RADIOLOGY|COLLEGE-DENTISTRY
34160500|DN-COAD|COLLEGE-DENTISTRY
34170000|DN-RESTORATIVE DENTAL SCIENCES|COLLEGE-DENTISTRY
34170100|DN-RESTORATIVE DENT GEN DEPT|COLLEGE-DENTISTRY
34170101|DN-RESTORATIVE FACULTY PRACTIC|COLLEGE-DENTISTRY
34170102|DN-RESTORATIVE OHM|COLLEGE-DENTISTRY
34170200|DN-OPERATIVE DIVISION|COLLEGE-DENTISTRY
34170201|DN-OPERATIVE GENERAL DEPT|COLLEGE-DENTISTRY
34170300|DN-GENERAL DENT DIVISION|COLLEGE-DENTISTRY
34170301|DN-GENERAL DENT DEPT|COLLEGE-DENTISTRY
34170302|DN-GENERAL DENT CLINICAL CARE|COLLEGE-DENTISTRY
34170400|DN-PROSTHODONTICS DIVISION|COLLEGE-DENTISTRY
34170401|DN-PROSTHODONTICS GEN DEPT|COLLEGE-DENTISTRY
34170402|DN-PROSTHS RESIDENT PROG|COLLEGE-DENTISTRY
34170403|DN-PROSTHODONTICS MAXIO|COLLEGE-DENTISTRY
34180000|DN-SCHOOL OF ADV ED|COLLEGE-DENTISTRY
34180100|DN-SCHOOL OF ADV ED GENERAL|COLLEGE-DENTISTRY
34180101|DN-SCHOOL OF ADV ED ADMIN|COLLEGE-DENTISTRY
34180200|DN-EQUIPMENT PURCHASE PROGRAM|COLLEGE-DENTISTRY
35000000|SH-STUDENT HEALTH CARE CENTER| 
35010000|SH-SHCC ADMINISTRATION|SH-STUDENT HEALTH CARE CENTER
35010100|SH-OPERATIONS|SH-STUDENT HEALTH CARE CENTER
35010101|SH-ADMINISTRATIVE OFFICE|SH-STUDENT HEALTH CARE CENTER
35010102|SH-PERSONNEL|SH-STUDENT HEALTH CARE CENTER
35010103|SH-MEDICAL RECORDS|SH-STUDENT HEALTH CARE CENTER
35010104|SH-TRANSCRIPTION|SH-STUDENT HEALTH CARE CENTER
35010105|SH-INFORMATION TECHNOLOGY|SH-STUDENT HEALTH CARE CENTER
35010200|SH-FINANCE|SH-STUDENT HEALTH CARE CENTER
35010201|SH-FINANCE/PATIENT ACCOUNTING|SH-STUDENT HEALTH CARE CENTER
35010202|SH-CENTRAL SUPPLY / CASHIERS|SH-STUDENT HEALTH CARE CENTER
35010203|SH-ENVIRONMENTAL SERVICES|SH-STUDENT HEALTH CARE CENTER
35010204|SH-INSURANCE OFFICE|SH-STUDENT HEALTH CARE CENTER
35010205|SH-CENTRAL STORES|SH-STUDENT HEALTH CARE CENTER
35010300|SH-MARKETING|SH-STUDENT HEALTH CARE CENTER
35010400|SH-QUALITY ASSURANCE|SH-STUDENT HEALTH CARE CENTER
35010600|SH-EXECUTIVE STAFF|SH-STUDENT HEALTH CARE CENTER
35010700|SH-MEDICAL STAFF|SH-STUDENT HEALTH CARE CENTER
35010800|SH-NURSING STAFF|SH-STUDENT HEALTH CARE CENTER
35010900|SH-SUPPORT STAFF|SH-STUDENT HEALTH CARE CENTER
35020000|SH-CLINICAL SERVICES|SH-STUDENT HEALTH CARE CENTER
35020100|SH-GENERAL MEDICAL SERVICES|SH-STUDENT HEALTH CARE CENTER
35020101|SH-PRIMARY CARE|SH-STUDENT HEALTH CARE CENTER
35020102|SH-WOMEN'S HEALTH|SH-STUDENT HEALTH CARE CENTER
35020103|SH-TEAM C|SH-STUDENT HEALTH CARE CENTER
35020104|SH-TEAM D|SH-STUDENT HEALTH CARE CENTER
35020105|SH-ACUTE CARE|SH-STUDENT HEALTH CARE CENTER
35020106|SH-TEAM F|SH-STUDENT HEALTH CARE CENTER
35020107|SH-TEAM G (SPECIAL CLINICS)|SH-STUDENT HEALTH CARE CENTER
35020108|SH-DERMATOLOGY SERVICES|SH-STUDENT HEALTH CARE CENTER
35020109|SH-CORRY VILLAGE|SH-STUDENT HEALTH CARE CENTER
35020110|SH-JENNINGS HALL|SH-STUDENT HEALTH CARE CENTER
35020200|SH-PHYSICAL THERAPY|SH-STUDENT HEALTH CARE CENTER
35020300|SH-MASSAGE THERAPY|SH-STUDENT HEALTH CARE CENTER
35020400|SH-SPORTS MEDICINE|SH-STUDENT HEALTH CARE CENTER
35020500|SH-ORTHOPEDICS|SH-STUDENT HEALTH CARE CENTER
35020600|SH-NUTRITION|SH-STUDENT HEALTH CARE CENTER
35030000|SH-MENTAL HEALTH SERVICES|SH-STUDENT HEALTH CARE CENTER
35030100|SH-PSYCHOLOGY|SH-STUDENT HEALTH CARE CENTER
35030101|SH-PSYCHOLOGICAL SERVICES|SH-STUDENT HEALTH CARE CENTER
35030102|SH-CARE|SH-STUDENT HEALTH CARE CENTER
35030200|SH-BEHAVIORAL SERVICES|SH-STUDENT HEALTH CARE CENTER
35040000|SH-ANCILLARY SERVICES|SH-STUDENT HEALTH CARE CENTER
35040100|SH-LABORATORY|SH-STUDENT HEALTH CARE CENTER
35040200|SH-PHARMACY|SH-STUDENT HEALTH CARE CENTER
35040300|SH-RADIOLOGY|SH-STUDENT HEALTH CARE CENTER
35050000|SH-GATORWELL HLTH PROMO SVCS|SH-STUDENT HEALTH CARE CENTER
35050100|SH-GATORWELL ADMINISTRATION|SH-STUDENT HEALTH CARE CENTER
35050200|SH-HEALTH PROMOTION SERVICES|SH-STUDENT HEALTH CARE CENTER
35050300|SH-CLINICAL SERVICES|SH-STUDENT HEALTH CARE CENTER
35060000|SH-EMPLOYEE/OTHER SERVICES|SH-STUDENT HEALTH CARE CENTER
35060100|SH-UF EMPLOYEES|SH-STUDENT HEALTH CARE CENTER
35060101|SH-OCCUPATION MED/WORKERS COMP|SH-STUDENT HEALTH CARE CENTER
