dept_id|deptName
63580200|PPD-OPER EG PHYSICAL SECURITY
63600000|PPD-OPERATIONS HC-ADMIN
63600100|PPD-OPER HC-ADMIN
63600200|PPD-OPER-GRANTS/PROGRAMS
63610000|PPD-OPER HC BIOENGRNG
63610100|PPD-OPER HC BIOENGNRNG-ADMIN
63610200|PPD-OPER HC BIOENGNRNG-INSTR
63610300|PPD-OPER HC BIOENGNRNG-SIGNAGE
63610400|PPD-OPER HC BIOENGNRNG-ELECT
63610500|PPD-OPER HC BIOENGNRNG-PARTS
63620000|PPD-OPER HC FACILITIES
63620100|PPD-OPER HC FACILITIES-ADMIN
63620200|PPD-OPER HC FACILITIES-MNT MCH
63620300|PPD-OPER HC FACILITIES-KEY
63620400|PPD-OPER HC FACILITIES-PAINT
63620500|PPD-OPER HC FACILITIES-CONSTR
63630000|PPD-OPER HC OPER ENGR
63630100|PPD-OPER HC OPER ENGR-ADMIN
63630200|PPD-OPER HC OPER ENGR-CONSTR
63640000|PPD-OPER HC SYSTEMS
63640100|PPD-OPER HC SYSTEMS-ADMIN
63640200|PPD-OPER HC SYSTEMS-EL
63640300|PPD-OPER HC SYSTEMS-HVAC
63640400|PPD-OPER HC SYSTEMS-PLUMBING
63640500|PPD-OPER HC SYSTEMS-CANCER GEN
63640600|PPD-OPER HC SYSTEMS-CONTROLS
63640700|PPD-OPER HC SYSTEMS-MACHINERY
63640800|PPD-OPER HC SYSTEMS-FIRESAFTY
63650000|PPD-OPER HC VET MED
63650100|PPD-OPER HC VET MED-ADMIN
63650200|PPD-OPER HC VET MED-OPERATIONS
63650300|PPD-OPER HC VET MED-UTILITIIES
63700000|PPD-UTILITIES
63700100|PPD-UTILITIES-ADMIN
63700200|PPD-UTILITIES-ELECTRICITY
63700300|PPD-UTILITIES-CHILLED WATER
63700400|PPD-UTILITIES-STEAM
63700500|PPD-UTILITIES-NATGAS
63700600|PPD-UTILITIES-WATER
63700700|PPD-UTILITIES-WASTE WATER
63700800|PPD-UTILITIES-REFUSE
63700900|PPD-UTILITIES-BIOREFUSE
63701000|PPD-UTILITIES-MISC
63701100|PPD-UTILTIES-ENERGY-TECH-SVCS
63701200|PPD-UTILTIES-ENERGY-CONTROLS
63800000|PPD-WCTF
63800100|PPD-WCTF-ADMIN
64000000|FINANCE / ACCOUNTING
64100000|FA-CONTROLLER'S OFFICE
64101000|FA-CONTROLLER-ADMINISTRATION
64200000|FA-PAYROLL AND TAX SERVICES
64201000|FA-PAYROLL AND TAX SRVCS ADMIN
64300000|FA-TAX
64300100|FA-GBAS
64300200|FA-SHARED SERVICE CENTER - SSC
64301000|FA-TAX ADMINISTRATION
64400000|FA-PURCHASING/DISBURS SERVS
64401000|FA-PDS-ADMINSTRATION
64402000|FA-PDS-PROCURE
64403000|FA-PDS-P CARD
64404000|FA-PDS-DISBURSEMENT
64405000|FA-PDS-ASSET MANAGEMENT
64405001|FA-PDS-EQUIPMENT MAINTENANCE
64405002|FA-PDS-SURPLUS AUXILIARY
64500000|FA-FINANCIAL REPORTING
64501000|FA-FINANCIAL REPORTING-ADMIN
64600000|FA-GEN ACCTG AND FIN RPTG
64601000|FA-GEN ACCTG AND FIN RPTG ADMN
64602000|FA-ACCOUNTING SVS-ASSET MGT
64602001|FA-AS-ASSET MGT-EQUIP MAINT
64602002|FA-AS-ASSET MGT-SURPLUS PROP
64700000|FA-TREASURY MANAGEMENT
64701000|FA-TREASURY MGT-ADMIN
64800000|FA-UNIVERSITY BURSAR
64801000|FA-UNIVERSITY BURSAR-ADMIN
64801001|FA-UNIV BURSAR-FED LOAN AUX
64801002|FA-UNIV BURSAR-REG LOAN AUX
64801003|FA-UNIV BURSAR-FIN AID AUX
64801004|FA-UNIV BURSAR-RET CHECK AUX
64801005|FA-UNIV BURSAR-LATE PAY AUX
64801006|FA-UNIV BURSAR_ STU AR SVC
64900000|FA-COST ANALYSIS
64901000|FA-CA-ADMINISTRATION
64902000|FA-CA-EFFORT
64903000|FA-CA-F&A COST PROPOSED
64904000|FA-CA-COMPLIANCE
64990000|FA-FINANCIAL REPORTING ONLY
65000000|CONTRACTS AND GRANTS
65010000|C&G-ACCOUNTING SERVICES
65010100|CG-SECA/NACCA CONFERENCE
66000000|OPERATIONS ANALYSIS
66010000|OA-OPERATIONS ANALYSIS-ADMIN
66011000|OA-GENERAL / ADMINISTRATIVE
66015000|OA -F/ A ADMINNET OPERATIONS
67000000|STEPHEN C O'CONNELL CENTER
67010000|OC-OPERATING ACCOUNT
67020000|OC-EQUIPMENT RESERVE
67030000|OC-RENOVATIONS RESERVE
67040000|OC-OUTSIDE PROMOTED EVENTS
67050000|OC-INSIDE PROMOTED EVENTS
68000000|BUSINESS SERVICES
68010000|BS-ID CARD SERVICES
68011000|BS-ID CARD OPERATIONS
68012000|BS-ID CARD-F/E REPLACEMENT
68012100|BS-ID CARD RESTRICT FACILITIES
68017000|BS-ID CARD-VENDING
68017100|BS-ID CARD-UF BOOKSTORE
68020000|BS-BUSINESS SERVICES-ADMIN
68021000|BS-ADMIN-OPERATIONS
68022000|BS-ADMIN-F/E REPLACE
68022100|BS-ADMIN-BLDG RESERVE
68023000|BS-ADMIN - R/M RESERVE
68027000|BS-ADMIN-GATOR 1 CENTRAL
68027100|BS-ADMIN-GATOR DINING DEF
68027200|BS-ADMIN-BOOKSTORE DEF
68027300|BS-BKSTORE INCLUDED TEXTBK PRG
68027400|BS-BKSTORE INCLUDED TEXT-ACCT
68030000|BS-UF BOOKSTORE
68031000|BS-UF BOOK STORE OPERATIONS
68040000|BS-TRANSPORTATION / PARKING
68040100|BS-TRANS/PARK-OPERATIONS
68040200|BS-TRANS/PARK-STUDENT TRAFFIC
68040300|BS-TRANS/PARK-SPECIAL EVENTS
68040400|BS-PARK/TRANS-TRANSPORT FEE
68040500|BS-RESERVE PARKING MITIGATION
68050000|BS-DOCUMENT SERVICES
68051000|BS-DOC SERVICES-OPERATIONS
68052000|BS-DOC SERVICES-F&E RESERVE
68052100|BS-DOC SERVICES-BLDG RESERVE
68060000|BS-LAUNDRY SERVICES
68061000|BS-LAUNDRY-OPERATIONS
68062000|BS-LAUNDRY-F/E REPLACEMENT
68062100|BS-LAUNDRY-BLDG RESERVE
68070000|BS-MAIL SERVICES
68071000|BS-MAIL SERVICES-GENERAL
68072000|BS-MAIL SERIVCES-F&E REPLACE
69000000|BRIDGES-ERP
69010000|BR-BRIDGES-GENERAL ADMIN
69010100|BR-BRIDGES--OPERATIONS
69020000|BR-BRIDGES-STUDENT ADMIN
69030000|BR-BRIDGES-INFORMATION SYSTEMS
69030100|BR-BRIDGES-IS-ADMINISTRATION
69030200|BR-BRIDGES-IS-APPLICATION
69030300|BR-BRIDGES-IS-PRODUCTION
69030400|BR-BRIDGES-IS-IMPLEMENTATION
70000000|FACILITIES/PLANNING/CONSTRUC
70010000|FPC-FAC / PLAN / CONSTR-ADMIN
70010100|FPC-FINANCE / ADMINISTRATION
70010200|FPC-PROJECT MANAGEMENT
70010201|FPC-PROJECT MANAGEMENT-GEN
70010202|FPC-HSC MINOR PROJECTS
70010203|FPC-PROJ MGT-ST AUGUSTINE O&M
70010300|FPC-FACILITIES DATA / INFO
70010400|FPC-PLANNING
70010500|FPC-AUDIT
71000000|ENVIRONMENTAL HEALTH / SAFETY
71010000|EHS-ENVR / HLTH / SAFETY-ADMIN
71010100|EHS-PEST CONTROL
71010200|EHS-FIRE EQUIPMENT
71010300|EHS-CHEMICAL WASTE
71010400|EHS-RADIOACTIVE WASTE
71010500|EHS-CODE INSPECTION
71010600|EHS-RADIOLOGICAL SERVICES
71010700|EHS-FILM BADGE SERVICES
71010800|EHS-GENERAL SAFETY
71011000|EHS-DIVE SAFETY
71011100|EHS-IFAS SAFETY
71011200|EHS-ASBESTOS OPERATIONS
71011300|EHS-CLINICAL SAFETY
71011400|EHS-AUTOCLAVE TESTING
72000000|SMALL BUS/VENDOR DIVER RELA
72010000|SBVDR-PROGRAM ADMINISTRATION
72020000|SBVDR-OUTREACH ACTIVITIES
73000000|UNIVERSITY POLICE
73010000|UPD-ADMINISTRATIVE DEPARTMENT
73010100|UPD-ADMINISTRATION
73010200|UPD-RECORDS
73010300|UPD-PERSONNEL
73010400|UPD-PAYROLL
73010500|UPD-PURCHASING
73010600|UPD-BUSINESS OPERATIONS
73010700|UPD-DATA PROCESSING
73010800|UPD-PROFESSIONAL STANDARDS
73010900|UPD-VICTIM SERVICES
73011000|UPD-PUBLIC INFORMATION
73020000|UPD-INVESTIGATIONS DEPARTMENT
73020100|UPD-INVESTIGATIONS
73020200|UPD-PROPERTY / EVIDENCE
73020300|UPD-NARCOTICS
73020400|UPD-TASK FORCES
73020500|UPD-FORFEITURE TRUST FUNDS
73020501|UPD-FEDERAL FORFEITURES
73020502|UPD-NON FEDERAL FORFEITURES
73030000|UPD-PATROL DEPARTMENT
73030100|UPD-PATROL
73030200|UPD-COMMUNICATIONS
73030300|UPD-FRONT DESK
73030400|UPD-NTBS
73030500|UPD-HEALTH CENTER SECURITY
73030600|UPD-TOWING OPERATIONS
73030700|UPD-PARKING
73030800|UPD-MOTORCYCLE
73030900|UPD-BIKE PATROL
73031000|UPD-K-9 UNIT
73040000|UPD-COMMUNITY SERVICES DEPT
73040100|UPD-COMMUNITY SERVICES
73040200|UPD-SNAP
73050000|UPD-TRAINING DEPARTMENT
73050100|UPD-TRAINING
74000000|INSTITUTIONAL ACTIVITIES
74010000|IA-GENERAL EXPENSE-OTHER
74010100|IA-GENERAL EXPENSE-EMP BENEFIT
74010200|IA-GENERAL EXPENSE-FICA SPP
74010300|IA-GENERAL EXPENSE-FICA ALT
74010400|IA-HLTH FEE GTR GRAD CARE ALOC
74020000|IA-GENERAL EXPENSE-INSURANCE
74030000|IA-COMMUNICATION DIFFERENTIAL
74040000|IA-CAMPUS CONCESSIONS
74050000|IA-STATE APPROPRIATIONS
74060000|IA-PRIOR YEAR REFUNDS
74070000|IA-GENERAL INSTRUCTION
74070100|IA-STRATEGIC FUND HOLDING
74070200|IA-UF STRATEGIC FUNDS
74080000|IA-INVESTMENTS
74080100|IA - INVESTMENTS - GENERAL
74080200|IA-INVESTMENTS - APPROPRIATION
74080300|IA-INVESTMENTS - RESEARCH
74090000|IA-PAYROLL HOLDING
74090100|IA-PAYROLL WAGE REFUNDS
74090200|IA-PAYROLL CANCELLATIONS
74090300|IA-PAYROLL GARNISHMENTS
74090400|IA-PAYROLL ADOPTION BENEFITS
74090500|IA-PAYROLL LIAB RECONCILIATION
74090600|IA-PAYROLL POOLED FRINGE
74090700|IA-PAYROLL GATOR CARE
74300000|IA-TAX ADMINISTRATION
74300100|IA-TAX ADMIN-PAYROLL TAXES
74400000|IA-ACCOUNTS PAYABLE
74400100|IA-AP LIABILITY RECONCILIATION
74402000|IA-PCARD PRE-PAYMENT
74600000|IA-GENERAL ACCOUNTING ACTIVITY
74601000|IA-GENERAL ACCOUNTING
74700000|IA-TREASURY MANAGEMENT ACTIVS
74701000|IA-TREASURY MANAGEMENT
75000000|CONSTRUCTION / RENOVA / REPAIR
75010000|CRR-MAJOR PROJECTS
75010100|CCR-CTRB BONDS
75020000|CRR-IFAS
75030000|CRR-HEALTH SCIENCE CTR
75040000|CRR-PPD
75050000|CCR-PPD-HC
76000000|UB-INSTITUTIONAL ACTIVITIES
76000100|UB-CENTRAL ACCOUNTING
76010000|UB-STUDENT TUITION / FEES
76020000|UB-STUDENT RECEIVABLES
76030000|UB-FINANCIAL AID
76040000|UFS-STUDENT DEBT COLLECTIONS
77000000|EMERGENCY MGMT
77010000|EMT-EMERGENCY MGMT ADMIN
81000000|WOMEN'S ATHLETICS
81010000|WA-WOMEN'S ATHLETICS-ADMIN
82000000|GATOR BOOSTERS
82010000|GB-GATOR BOOSTER OPERATIONS
82020000|GB-MENS GENERAL
82030000|GB-WOMENS GENERAL
82040000|GB-MENS BASKETBALL
82050000|GB-WOMENS BASKETBALL
82060000|GB-MENS TENNIS
82070000|GB-WOMENS TENNIS
82080000|GB-MENS SWIMMING
82090000|GB-WOMENS SWIMMING
82100000|GB-MENS TRACK
82110000|GB-WOMANS TRACK
82120000|GB-MENS FOOTBALL
82130000|GB-WOMENS SOCCER
82140000|GB-MENS BASEBALL
82150000|GB-WOMENS SOFTBALL
82160000|GB-WOMENS VOLLEYBALL
82170000|GB-WOMENS GYMNASTICS
82180000|GB-CHEERLEADING
82190000|GB-MAJOR GIFTS
82200000|GB-TICKET RELATED
82210000|GB-MENS GOLF
82220000|GB-WOMENS GOLF
83000000|SHANDS TEACHING HOSPITAL
83010000|SH-SHANDS OPERATIONS
85000000|FLORIDA POLYTECHNIC UNIVERSITY
95000000|DSO-DIRECT SUPPORT ORG
95010000|DSO-SHANDS
95010100|DSO-SHANDS-OPERATIONS
95011000|DSO-SHANDS UF
95011100|DSO-SHANDS UF-TRANSPLANT
95011110|DSO-SHANDS-UF-PHARMACY
95011120|DSO-SHANDS-UF-CANCER PROGRAMS
95011200|DSO-SHANDS UF-ORTHOPEDICS
95011300|DSO-SHANDS UF-CANCER CENTER
95011400|DSO-SHANDS UF-CARDIAC
95011500|DSO-SHANDS UF-NEUROSURGERY
95011600|DSO-SHANDS UF-CHILDREN'S
95011700|DSO-SHANDS UF-CRITICAL CARE
95011800|DSO-SHANDS-UF-NURSING
95011900|DSO-SHANDS-UF-EDUCATION
95012000|DSO-SHANDS JACKSONVILLE (JAX)
95012100|DSO-SHANDS JAX-CARDIAC
95012200|DSO-SHANDS JAX-TRAUMA ONE
95012300|DSO-SHANDS JAX-CANCER
95012400|DSO-SHANDS JAX-ORTHOPEDICS
95012500|DSO-SHANDS JAX-NEUROLOGY
95013000|DSO-SHANDS SPECIALTY HOSPITALS
95013100|DSO-SHANDS REHAB
95013200|DSO-SHANDS VISTA
95014000|DSO-SHANDS COMMUNITY HOSPITALS
95014100|DSO-SHANDS AGH
95014200|DSO-SHANDS LAKE SHORE
95014300|DSO-SHANDS STARKE
95014400|DSO-SHANDS LIVE OAK
95015000|DSO-SHANDS JAX CLINICAL PRACT
95015001|DSO-SHANDS UFJPI PHYSCIANS
95015002|DSO-SHANDS UFJHI HEALTHCARE
95016000|DSO-SHANDS UF PHYSICIANS (UFP)
95020000|DSO-UNIVERSITY ATHLETIC ASSOC
95020100|DSO-UAA-MEN'S ATHLETICS
95020200|DSO-UAA-WOMEN'S ATHLETICS
95030000|DSO-GATOR BOOSTERS
95030100|DSO-GB-GATOR BOOSTER OPERS
95030200|DSO-GB-MENS GENERAL
95030300|DSO-GB-WOMENS GENERAL
95030400|DSO-GB-MENS BASKETBALL
95030500|DSO-GB-WOMENS BASKETBALL
95030600|DSO-GB-MENS TENNIS
95030700|DSO-GB-WOMENS TENNIS
95030800|DSO-GB-MENS SWIMMING
95030900|DSO-GB-WOMENS SWIMMING
95031000|DSO-GB-MENS TRACK
95031100|DSO-GB-WOMENS TRACK
95031200|DSO-GB-MENS FOOTBALL
95031300|DSO-GB-WOMENS SOCCER
95031400|DSO-GB-MENS BASEBALL
95031500|DSO-GB-WOMENS SOFTBALL
95031600|DSO-GB-WOMENS VOLLEYBALL
95031700|DSO-GB-WOMENS GYMNASTICS
95031800|DSO-GB-CHEERLEADING
95031900|DSO-GB-MAJOR GIFTS
95032000|DSO-GB-TICKET RELATED
95032100|DSO-GB-MENS GOLF
95032200|DSO-GB-WOMENS GOLF
95032300|DSO-GB-LACROSSE
95040000|DSO-UFICO-UF INVESTMENT CORP
95040100|UFICO-UF INVESTMENTS CORP
95310000|TREAS COAST AGRICULTURAL FDTN
95320000|SW FL RESEARCH/EDUCATION FDTN
95330000|CREF-CITRUS RESEARCH/EDUC
95330050|CREF-REVENUE
95330100|CREF-AGRICULTUAL OPERATIONS
95330200|CREF-EMPLOYEE EVENTS
95330300|CREF-STUDENT ACTIVITES
95330400|CREF-WORKSHOPS/SEMINARS
95330500|CREF-PUBLICATIONS
95330600|CREF-BUSINESS OPERATIONS
95330900|CREF-OTHER ACTIVITIES
95340000|LCA-LAW CENTER ASSOCIATION
95340100|LCA-LAW CENTER UNRESTRICTED
95340200|LCA-LAW CENTER RESTRICTED
95350000|UF RESEARCH FOUNDATION INC
95350100|UFRFI-VP OFFICE
95350200|UFRFI-BUSINESS OFFICE
95350300|UFRFI-OFFICE OF TECH LICENSING
95350310|UFRFI-OTL ADMIN SERVICES
95350320|UFRFI-OTL MARKETING
95350400|UFRFI-PUBLICATIONS
95350500|UFRFI-COMPUTERS (IT)
95360000|UF LEADERSHIP / EDUCATION
95360100|UFLEF-OCI CONFER / INSTITUTES
95360101|UFLEF-OCI ADMIN
95360102|UFLEF-OCI BASIC SERVICES
95360103|UFLEF-OCI LIMITED SERVICE
95360104|UFLEF-OCI FULL SERVICE
95360200|UFLEF-WLI WEDGWORTH LEADERSHIP
95360201|UFLEF-WLI OFFICE
95360202|UFLEF-WLI ALUMNI
95360203|UFLEF-WLI SEMINARS
95360300|UFLEF-IEB
95360301|UFLEF-IEB ADMIN
95370000|FLORIDA 4-H FOUNDATION INC
95370100|F4HFI - UNRESTRICTED
95370101|4H-CHERRY LAKE CAMP OPERATIONS
95370102|4H-CLOVERLEAF CAMP OPERATION
95370103|4H-CAMP OPERATION GENERAL
95370104|4H-OCALA CAMP OPERATION
95370105|4H-TIMPOOCHEE CAMP OPERATION
95370106|4H-FLORIDA 4-H GENERAL
95370107|4H-FOUNDATION OPERATING
95370108|4-H FUND DEVELOPMENT
95370190|4H-UFF EARNINGS ON ENDOWMENTS
95370200|F4HFI - TEMP RESTRICTED
95370201|4H-CAMP DEVELOPMENT
95370202|4H-ANIMAL SCIENCE
95370203|4H-SCHOLARSHIPS & AWARDS
95370204|4H-SERVICE PROJECTS
95370205|4H-FLORIDA 4-H LEARNING EVENTS
95370206|4H-FL 4-H MILITARY PROGRAM
95370207|4H-FL 4-H YOUTH LEADERSHIP
95370208|4H-OTHER EDUCATIONAL PROGRAMS
95370209|FLORIDA 4-H FYCS
95370210|4H-CONSUMER EDUCATIONS
95370211|4H-VOLUNTEER DEVELOPMENT
95370290|4H-UFF TEMP RES ENDOWMENTS
95370300|F4HFI - PERM RESTRICTED
95370301|FLORIDA 4-H ENDOWMENTS
95370390|4H-UFF ENDOWMENTS
95380000|FL FOUNDATION SEED PRODUCERS
95380100|FFSPI OPERATING ADMIN
95380200|FFSPI CROPS-SALES
95380300|FFSPI ROYALTIES
95410000|TC-TREAS COAST AGRICULTURAL FD
95420000|SW-FL RESEARCH/EDUCATION FDTN
95430000|CREFN-CITRUS RESEARCH/EDUC FDT
95430050|CREFN-REVENUE
95430100|CREFN-AGRICULTUAL OPERATIONS
95430200|CREFN-EMPLOYEE EVENTS
95430300|CREFN-STUDENT ACTIVITES
95430400|CREFN-WORKSHOPS/SEMINARS
95430500|CREFN-PUBLICATIONS
95430600|CREFN-BUSINESS OPERATIONS
95430700|CREFN-CUSTOMER SERVICE
95430900|CREFN-OTHER ACTIVITIES
95440000|LC-LAW CENTER ASSOCIATION
95440100|LC-LAW CENTER UNRESTRICTED
95440200|LC-LAW CENTER RESTRICTED
95450000|FCRDF-FL CITRUS RES & DEV FUND
95451000|FCRDF-FL CITRUS RES & DEV FUND
95452000|FCRDF-RESEARCH AGREEMENT FUNDS
95460000|PTI-PROTON THERAPY INSTITUTE
AG_FINOP|AG-SR VP-FINANCIAL OPERATIONS
AG_NATRS|SENIOR VP-AG / NAT RESOURCES
AG_SR_VP|AG-OFFICE-SENIOR VICE PRES
AGDEPTS|AG/NAT RES DEPARTMENTS
ALL|ALL
AT|ACADEMIC TECHNOLOGY
AUDTCOMP|AUDIT AND COMPLANIENCE
AVP_A|ASSOCIATE VP-C&G/OA/EHS
AVP_B|ASSOCIATE VP-BS/FA/OD/SBVDR
AVP_C|ASSOCIATE VP-BR/IS
BOT|BOARD OF TRUSTEES
BUS_AFRS|VP-BUSINESS AFFAIRS
CENTERS|TYPE ONE CENTERS
CNS|COMPUTER NETWORK SERVICES
DEVELPMT|VP-DEVELOPMENT
DIGITALW|DW-DIGITAL WORLD
DSO|DIRECT SUPPORTS
EMPONBRD|HR - EPAF EMPLOYEE ONBOARDING
FIN_ADMN|VP-FINANCE / ADMINISTRATION
FLPTU|FL POLYTECHNIC UNIVERSTY
FLVC|FLORIDA VIRTUAL CAMPUS
GEN_COUN|VP-GENERAL COUNSEL
HARN|HARN MUSEUM
HLTH_SCI|SENIOR VP-HEALTH SCIENCE CTR
HR_ADMIN|VP-HUMAN RESOURCES
HR|VP-HUMAN RESOURCES
OFFCAMPS|AG/NAT RES OFF CAMPUS CENTERS
ONCAMPUS|AG/NAT RES ON CAMPUS CENTERS
PERF-ART|PERFORMING ARTS VENUES
PRESIDNT|PRESIDENT OF UF
PRNTFAID|PARENT FINANCIAL AID
PROTON01|FLORIDA PROTON INSTITUTE SECUR
PROVOST|SENIOR VP-PROVOST
RES_GRAD|VP-RESEARCH / GRAD SCHOOL
SHANDS|SHANDS
ST010000|REGISTRAR STUDENTS
ST020000|UF ONLINE STUDENT BODY
STUD_AFF|VP-STUDENT AFFAIRS
SVPAA|SENIOR VP FOR ACADEMIC AFFAIRS
SVPA|SENIOR VP FOR ADMINISTRATION
SVPCOO|SENIOR VP CHIEF OPERATING OFF
TRNG9501|UF HEALTH SHANDS TRAINING
TRNGHRUF|UF HR TRAINING
TRNGSUMT|MY TRAINING EXTERNAL USERS
UAA|UNIVERSITY ATHLETIC ASSOC
UNIV_REL|VP-UNVERSITY RELATIONS
VP_CFO|CHIEF FINANCIAL OFFICER
